atomic_number,symbol,name_en,name_es,group,period,block,category,folder,pubchem_name,standard_state,group_block,source,source_url,retrieved_at
19,K,Potassium,Potasio,1,4,s,alkali metal,019-K-potassium,Potassium,Solid,Alkali metal,PubChem Periodic Table,https://pubchem.ncbi.nlm.nih.gov/rest/pug/periodictable/JSON,2026-07-10T13:14:56+00:00
