z,n,symbol,radius,unc_r,abundance,unc_a,energy_shift,energy,unc_e,ripl_shift,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_md,electric_quadrupole,unc_eq,qbm,unc_qb,qbm_n,unc_qbmn,qa,unc_qa,qec,unc_qec,sn,unc_sn,sp,unc_sp,binding,unc_ba,atomic_mass,unc_am,massexcess,unc_me,me_systematics,discovery,ENSDFpublicationcut-off,ENSDFauthors,Extraction_date,_source,_source_url,_retrieved_at
111,161,Rg,,,,,,0,,,,3.8,,+14-8,ms,0.0038,0.0011,A,100,,,,,,,,,,,,,,,,,11197.4272,13.3083,,,,,468,253,7227,1,272153273,251,142773,233,Y,1995,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,163,Rg,,,,,,0,,,,12,,+17-5,ms,0.012,0.011,A,100,,,,,,,,,,,,,,,,,11477.8999,86.0233,,,6344,451,962,253,7227,1,274155247,225,144612,209,Y,2004,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,167,Rg,,,,,,0,,,,4.2,,+75-17,ms,0.0042,0.0046,A,100,,SF,,,,,,,,,,,-2321,585,-9883,418,10846.2999,95.3595,,,5958,609,1861,552,7218,1,278161590,417,150521,389,Y,2007,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,168,Rg,,,,,,0,,,,0.09,,+17-4,s,0.09,0.105,A,100,,SF,25,,,,,,,,,,-3299,578,-9192,608,10529.9999,167.6305,2697.0,737.6,6870,574,1818,662,7216,2,279162880,453,151721,422,Y,2004,14-Sep-2021,C. Morse,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,169,Rg,,,,,,0,,,,4.4,,+5-4,s,4.4,0.45,A,100,,,,,,,,,,,,,-1768,789,-9206,663,10148.7999,10.2000,3566.0,917.8,5907,679,2427,806,7212,2,280165204,571,153886,532,Y,2004,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,170,Rg,,,,,,0,,,,15,,+4-3,s,15,3.5,SF,82,,A,18,,,,,,,,,,-2614,870,-8393,969,9900,400,2060.0,917.6,6624,939,2276,1076,7209,3,281166757,831,155333,774,Y,2010,14-Sep-2021,C. Morse,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,171,Rg,,,,,,0,,,,100,,+70-30,s,100,50,A,100,,SF,,,,,,,,,,,-1084,804,-8277,710,9550,104,2952.0,660.1,5663,972,2820,767,7204,2,282169343,631,157742,588,Y,2010,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
111,175,Rg,,,,,,0,,,,11,,+51-5,m,660,1680,A,100,,SF,54,,,,,,,,,,61,836,-6647,683,8630,100,,,5291,755,,,7185,2,286178756,492,166510,458,Y,2016,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
