obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""""","=""72.5667""","=""""","=""3.53e+07""","=""4.64e-03""","=""3.33e-02""","=""-1.856""",C+,"=""0.0196224""","=""17.10517""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",3,5,,"=""T5803""","=""""",
"=""""","=""72.5667""","=""""","=""2.01e+07""","=""1.59e-03""","=""1.14e-02""","=""-2.322""",C,"=""0.0196224""","=""17.10517""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",3,3,,"=""T5803""","=""""",
"=""""","=""72.6029""","=""""","=""2.66e+07""","=""6.31e-03""","=""1.51e-02""","=""-2.200""",C,"=""0.0281416""","=""17.10517""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",1,3,,"=""T5803""","=""""",
"=""74.4794""","=""74.4794+""","=""70""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""16.64678""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).8s""","=""3D*""","=""3""",5,7,,"=""""","=""L3760""",
"=""""","=""76.935278""","=""""","=""8.84e+07""","=""4.71e-03""","=""5.96e-02""","=""-1.628""",C+,"=""0.0000000""","=""16.1153897""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",5,3,,"=""T5713LS""","=""""",
"=""""","=""76.940832""","=""""","=""1.59e+08""","=""1.41e-02""","=""1.79e-01""","=""-1.151""",C+,"=""0.0000000""","=""16.1142263""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",5,5,,"=""T5713LS""","=""""",
"=""""","=""77.026003""","=""""","=""2.11e+08""","=""6.26e-03""","=""4.76e-02""","=""-1.727""",C+,"=""0.0196224""","=""16.1160306""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""0""",3,1,,"=""T5713LS""","=""""",
"=""""","=""77.029070""","=""""","=""5.29e+07""","=""4.71e-03""","=""3.58e-02""","=""-1.850""",C+,"=""0.0196224""","=""16.1153897""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",3,3,,"=""T5713LS""","=""""",
"=""""","=""77.034638""","=""""","=""5.29e+07""","=""7.84e-03""","=""5.97e-02""","=""-1.628""",C+,"=""0.0196224""","=""16.1142263""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",3,5,,"=""T5713LS""","=""""",
"=""""","=""77.069861""","=""""","=""7.04e+07""","=""1.88e-02""","=""4.77e-02""","=""-1.726""",C+,"=""0.0281416""","=""16.1153897""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",1,3,,"=""T5713LS""","=""""",
"=""77.0793""","=""77.0793""","=""70""","=""2.58e+07""","=""1.38e-03""","=""1.75e-02""","=""-2.162""",C,"=""0.0000000""","=""16.08529""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",5,3,,"=""T5803""","=""L3760""",
"=""""","=""77.0992""","=""""","=""4.83e+05""","=""2.58e-05""","=""3.28e-04""","=""-3.889""",C,"=""0.0000000""","=""16.08112""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",5,3,,"=""T5803""","=""""",
"=""""","=""77.1025""","=""""","=""4.40e+06""","=""3.92e-04""","=""4.98e-03""","=""-2.708""",C,"=""0.0000000""","=""16.08044""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",5,5,,"=""T5803""","=""""",
"=""77.1056""","=""77.1056""","=""90""","=""1.79e+07""","=""2.23e-03""","=""2.83e-02""","=""-1.952""",C+,"=""0.0000000""","=""16.07980""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""3""",5,7,,"=""T5803""","=""L3760""",
"=""""","=""77.1734""","=""""","=""1.54e+07""","=""1.38e-03""","=""1.05e-02""","=""-2.385""",C,"=""0.0196224""","=""16.08529""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",3,3,,"=""T5803""","=""""",
"=""""","=""77.1934""","=""""","=""7.20e+06""","=""6.43e-04""","=""4.90e-03""","=""-2.715""",C,"=""0.0196224""","=""16.08112""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",3,3,,"=""T5803""","=""""",
"=""""","=""77.1967""","=""""","=""1.31e+07""","=""1.95e-03""","=""1.49e-02""","=""-2.233""",C+,"=""0.0196224""","=""16.08044""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",3,5,,"=""T5803""","=""""",
"=""""","=""77.2143""","=""""","=""5.12e+06""","=""1.37e-03""","=""3.49e-03""","=""-2.862""",C,"=""0.0281416""","=""16.08529""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",1,3,,"=""T5803""","=""""",
"=""""","=""77.2344""","=""""","=""9.58e+06""","=""2.57e-03""","=""6.54e-03""","=""-2.590""",C,"=""0.0281416""","=""16.08112""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",1,3,,"=""T5803""","=""""",
"=""77.5321""","=""77.5321+""","=""70""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""15.99133""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).5s""","=""3D*""","=""3""",5,7,,"=""""","=""L3760""",
"=""""","=""79.151355""","=""""","=""2.75e+08""","=""1.55e-02""","=""2.02e-01""","=""-1.111""",B,"=""0.0000000""","=""15.6641915""","=""2s2.2p4""","=""3P""","=""2""","=""2s.2p5""","=""3P*""","=""1""",5,3,,"=""T5713LS""","=""""",
"=""79.1973""","=""79.197322""","=""70""","=""4.94e+08""","=""4.65e-02""","=""6.06e-01""","=""-0.634""",B,"=""0.0000000""","=""15.6550999""","=""2s2.2p4""","=""3P""","=""2""","=""2s.2p5""","=""3P*""","=""2""",5,5,,"=""T5713LS""","=""L3760""",
"=""""","=""79.223304""","=""""","=""6.59e+08""","=""2.07e-02""","=""1.62e-01""","=""-1.208""",B,"=""0.0196224""","=""15.6695881""","=""2s2.2p4""","=""3P""","=""1""","=""2s.2p5""","=""3P*""","=""0""",3,1,,"=""T5713LS""","=""""",
"=""""","=""79.250631""","=""""","=""1.64e+08""","=""1.54e-02""","=""1.21e-01""","=""-1.334""",B,"=""0.0196224""","=""15.6641915""","=""2s2.2p4""","=""3P""","=""1""","=""2s.2p5""","=""3P*""","=""1""",3,3,,"=""T5713LS""","=""""",
"=""""","=""79.293811""","=""""","=""2.19e+08""","=""6.19e-02""","=""1.62e-01""","=""-1.208""",B,"=""0.0281416""","=""15.6641915""","=""2s2.2p4""","=""3P""","=""0""","=""2s.2p5""","=""3P*""","=""1""",1,3,,"=""T5713LS""","=""""",
"=""""","=""79.296714""","=""""","=""1.64e+08""","=""2.58e-02""","=""2.02e-01""","=""-1.112""",B,"=""0.0196224""","=""15.6550999""","=""2s2.2p4""","=""3P""","=""1""","=""2s.2p5""","=""3P*""","=""2""",3,5,,"=""T5713LS""","=""""",
"=""80.4267""","=""80.4270""","=""90""","=""7.02e+07""","=""4.08e-03""","=""5.41e-02""","=""-1.690""",C,"=""0.0000000""","=""15.41574""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",5,3,,"=""T5803""","=""L3760""",
"=""""","=""80.4738""","=""""","=""1.21e+06""","=""7.05e-05""","=""9.34e-04""","=""-3.453""",D,"=""0.0000000""","=""15.40677""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",5,3,,"=""T5803""","=""""",
"=""""","=""80.4779""","=""""","=""1.10e+07""","=""1.07e-03""","=""1.41e-02""","=""-2.272""",C+,"=""0.0000000""","=""15.40599""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",5,5,,"=""T5803""","=""""",
"=""80.4848""","=""80.4848""","=""70""","=""4.47e+07""","=""6.08e-03""","=""8.05e-02""","=""-1.517""",B,"=""0.0000000""","=""15.40468""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""3""",5,7,,"=""T5803""","=""L3760""",
"=""80.5295""","=""80.5295""","=""70""","=""4.21e+07""","=""4.09e-03""","=""3.26e-02""","=""-1.911""",C,"=""0.0196224""","=""15.41574""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",3,3,,"=""T5803""","=""L3760""",
"=""""","=""80.5741""","=""""","=""1.40e+07""","=""4.09e-03""","=""1.08e-02""","=""-2.389""",C,"=""0.0281416""","=""15.41574""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",1,3,,"=""T5803""","=""""",
"=""""","=""80.5765""","=""""","=""1.80e+07""","=""1.75e-03""","=""1.39e-02""","=""-2.279""",C+,"=""0.0196224""","=""15.40677""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",3,3,,"=""T5803""","=""""",
"=""80.5810""","=""80.5805""","=""80""","=""3.29e+07""","=""5.34e-03""","=""4.25e-02""","=""-1.796""",B,"=""0.0196224""","=""15.40599""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",3,5,,"=""T5803""","=""L3760""",
"=""""","=""80.6211""","=""""","=""2.40e+07""","=""7.02e-03""","=""1.86e-02""","=""-2.154""",C+,"=""0.0281416""","=""15.40677""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",1,3,,"=""T5803""","=""""",
"=""""","=""81.066503""","=""""","=""1.37e+07""","=""8.10e-04""","=""1.08e-02""","=""-2.393""",D,"=""0.0000000""","=""15.2941343""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",5,3,,"=""T5713LS""","=""""",
"=""""","=""81.105121""","=""""","=""2.46e+07""","=""2.43e-03""","=""3.24e-02""","=""-1.916""",C,"=""0.0000000""","=""15.2868521""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""2""",5,5,,"=""T5713LS""","=""""",
"=""""","=""81.149681""","=""""","=""3.27e+07""","=""1.08e-03""","=""8.62e-03""","=""-2.491""",D,"=""0.0196224""","=""15.2980803""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""0""",3,1,,"=""T5713LS""","=""""",
"=""""","=""81.170645""","=""""","=""8.17e+06""","=""8.07e-04""","=""6.47e-03""","=""-2.616""",D,"=""0.0196224""","=""15.2941343""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",3,3,,"=""T5713LS""","=""""",
"=""""","=""81.209362""","=""""","=""8.15e+06""","=""1.34e-03""","=""1.08e-02""","=""-2.395""",D,"=""0.0196224""","=""15.2868521""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""2""",3,5,,"=""T5713LS""","=""""",
"=""""","=""81.215942""","=""""","=""1.09e+07""","=""3.23e-03""","=""8.65e-03""","=""-2.490""",D,"=""0.0281416""","=""15.2941343""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",1,3,,"=""T5713LS""","=""""",
"=""""","=""81.6720""","=""""","=""1.63e+06""","=""9.78e-05""","=""1.31e-03""","=""-3.311""",C,"=""0.0000000""","=""15.18075""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",5,3,,"=""T5803""","=""""",
"=""""","=""81.6772""","=""""","=""1.47e+07""","=""1.47e-03""","=""1.98e-02""","=""-2.134""",C+,"=""0.0000000""","=""15.17978""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",5,5,,"=""T5803""","=""""",
"=""""","=""81.6862""","=""""","=""5.89e+07""","=""8.25e-03""","=""1.11e-01""","=""-1.385""",B,"=""0.0000000""","=""15.17811""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""3""",5,7,,"=""T5803""","=""""",
"=""""","=""81.7777""","=""""","=""2.44e+07""","=""2.45e-03""","=""1.98e-02""","=""-2.134""",C+,"=""0.0196224""","=""15.18075""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",3,3,,"=""T5803""","=""""",
"=""""","=""81.7829""","=""""","=""4.40e+07""","=""7.35e-03""","=""5.94e-02""","=""-1.656""",B,"=""0.0196224""","=""15.17978""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",3,5,,"=""T5803""","=""""",
"=""""","=""81.8237""","=""""","=""3.25e+07""","=""9.79e-03""","=""2.64e-02""","=""-2.009""",C+,"=""0.0281416""","=""15.18075""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",1,3,,"=""T5803""","=""""",
"=""""","=""83.9827""","=""""","=""1.03e+07""","=""1.09e-03""","=""1.51e-02""","=""-2.264""",B,"=""1.9673642""","=""16.730""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).8d""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""83.9827""","=""""","=""1.12e+07""","=""1.66e-03""","=""2.29e-02""","=""-2.081""",B,"=""1.9673642""","=""16.730""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).8d""","=""1F*""","=""3""",5,7,,"=""T5713""","=""""",
"=""""","=""84.3589""","=""""","=""1.51e+07""","=""1.61e-03""","=""2.24e-02""","=""-2.094""",B,"=""1.9673642""","=""16.6646""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).7d""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""84.3589""","=""""","=""1.63e+07""","=""2.43e-03""","=""3.38e-02""","=""-1.915""",B,"=""1.9673642""","=""16.6646""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).7d""","=""1F*""","=""3""",5,7,,"=""T5713""","=""""",
"=""""","=""84.4330""","=""""","=""9.09e+06""","=""9.72e-04""","=""1.35e-02""","=""-2.314""",B,"=""1.9673642""","=""16.6517""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).8s""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""84.9451""","=""""","=""2.49e+07""","=""3.77e-03""","=""5.27e-02""","=""-1.725""",B,"=""1.9673642""","=""16.5632""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).6d""","=""1F*""","=""3""",5,7,,"=""T5713""","=""""",
"=""""","=""84.9480""","=""""","=""2.33e+07""","=""2.52e-03""","=""3.52e-02""","=""-1.900""",B,"=""1.9673642""","=""16.5627""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).6d""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""85.0679""","=""""","=""1.46e+07""","=""1.58e-03""","=""2.22e-02""","=""-2.101""",B,"=""1.9673642""","=""16.5421""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).7s""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""85.9312""","=""""","=""4.06e+07""","=""6.29e-03""","=""8.90e-02""","=""-1.502""",B,"=""1.9673642""","=""16.396""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).5d""","=""1F*""","=""3""",5,7,,"=""T5713""","=""""",
"=""""","=""85.9349""","=""""","=""3.82e+07""","=""4.23e-03""","=""5.98e-02""","=""-1.675""",B,"=""1.9673642""","=""16.3951""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).5d""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""85.9586""","=""""","=""1.10e+07""","=""7.31e-04""","=""1.03e-02""","=""-2.437""",B,"=""1.9673642""","=""16.3911""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<5/2>).5d""","=""1P*""","=""1""",5,3,,"=""T5713""","=""""",
"=""""","=""86.1563""","=""""","=""2.58e+07""","=""2.87e-03""","=""4.07e-02""","=""-1.843""",B,"=""1.9673642""","=""16.3580""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).6s""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""87.779827""","=""""","=""2.85e+08""","=""1.98e-02""","=""2.85e-01""","=""-1.005""",C+,"=""0.0000000""","=""14.1244523""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",5,3,,"=""T5713LS""","=""""",
"=""87.7879""","=""87.787868""","=""40""","=""5.12e+08""","=""5.92e-02""","=""8.55e-01""","=""-0.529""",C+,"=""0.0000000""","=""14.1231587""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",5,5,,"=""T5713LS""","=""L3760""",
"=""""","=""87.820068""","=""""","=""7.05e+07""","=""1.14e-02""","=""1.65e-01""","=""-1.244""",B,"=""1.9673642""","=""16.0853444""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""1F*""","=""3""",5,7,,"=""T5713""","=""""",
"=""""","=""87.8247""","=""""","=""6.68e+07""","=""7.72e-03""","=""1.12e-01""","=""-1.413""",B,"=""1.9673642""","=""16.0846""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""87.8618""","=""""","=""1.70e+07""","=""1.18e-03""","=""1.71e-02""","=""-2.229""",B,"=""1.9673642""","=""16.0786""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""1P*""","=""1""",5,3,,"=""T5713""","=""""",
"=""""","=""87.897198""","=""""","=""6.81e+08""","=""2.63e-02""","=""2.28e-01""","=""-1.103""",C+,"=""0.0196224""","=""14.1252140""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",3,1,,"=""T5713LS""","=""""",
"=""""","=""87.901945""","=""""","=""1.70e+08""","=""1.97e-02""","=""1.71e-01""","=""-1.229""",C+,"=""0.0196224""","=""14.1244523""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",3,3,,"=""T5713LS""","=""""",
"=""""","=""87.910007""","=""""","=""1.70e+08""","=""3.28e-02""","=""2.85e-01""","=""-1.007""",C+,"=""0.0196224""","=""14.1231587""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",3,5,,"=""T5713LS""","=""""",
"=""""","=""87.955069""","=""""","=""2.26e+08""","=""7.86e-02""","=""2.28e-01""","=""-1.104""",C+,"=""0.0281416""","=""14.1244523""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",1,3,,"=""T5713LS""","=""""",
"=""""","=""88.288947""","=""""","=""5.22e+07""","=""6.10e-03""","=""8.87e-02""","=""-1.516""",B,"=""1.9673642""","=""16.0103676""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).5s""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""92.2008""","=""92.200810""","=""80""","=""1.23e+08""","=""2.19e-02""","=""3.33e-01""","=""-0.960""",B,"=""1.9673642""","=""15.4145560""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""1F*""","=""3""",5,7,,"=""T5713""","=""L3760""",
"=""""","=""92.207275""","=""""","=""1.17e+08""","=""1.49e-02""","=""2.26e-01""","=""-1.127""",B,"=""1.9673642""","=""15.4136133""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""1D*""","=""2""",5,5,,"=""T5713""","=""""",
"=""""","=""92.2457""","=""""","=""2.04e+07""","=""1.56e-03""","=""2.37e-02""","=""-2.107""",B,"=""1.9673642""","=""15.4080""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""1P*""","=""1""",5,3,,"=""T5713""","=""""",
"=""""","=""92.4950""","=""""","=""7.22e+06""","=""1.30e-03""","=""1.97e-02""","=""-2.188""",C,"=""0.0000000""","=""13.40443""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""3""",5,7,,"=""T5713LS""","=""""",
"=""""","=""92.4950""","=""""","=""1.81e+06""","=""2.32e-04""","=""3.53e-03""","=""-2.935""",C,"=""0.0000000""","=""13.40443""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""2""",5,5,,"=""T5713LS""","=""""",
"=""""","=""92.4950""","=""""","=""2.01e+05""","=""1.55e-05""","=""2.36e-04""","=""-4.112""",D,"=""0.0000000""","=""13.40443""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""1""",5,3,,"=""T5713LS""","=""""",
"=""""","=""92.6306""","=""""","=""5.39e+06""","=""1.16e-03""","=""1.06e-02""","=""-2.460""",C,"=""0.0196224""","=""13.40443""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""2""",3,5,,"=""T5713LS""","=""""",
"=""""","=""92.6306""","=""""","=""3.00e+06""","=""3.86e-04""","=""3.53e-03""","=""-2.936""",C,"=""0.0196224""","=""13.40443""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""1""",3,3,,"=""T5713LS""","=""""",
"=""""","=""92.6896""","=""""","=""3.99e+06""","=""1.54e-03""","=""4.70e-03""","=""-2.812""",C,"=""0.0281416""","=""13.40443""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""1""",1,3,,"=""T5713LS""","=""""",
"=""""","=""92.951681""","=""""","=""1.06e+07""","=""1.92e-03""","=""2.94e-02""","=""-2.017""",C,"=""0.0000000""","=""13.3385644""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""3""",5,7,,"=""T5713LS""","=""""",
"=""""","=""92.951681""","=""""","=""2.66e+06""","=""3.45e-04""","=""5.27e-03""","=""-2.764""",C,"=""0.0000000""","=""13.3385644""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""2""",5,5,,"=""T5713LS""","=""""",
"=""""","=""92.951681""","=""""","=""2.96e+05""","=""2.30e-05""","=""3.52e-04""","=""-3.939""",D,"=""0.0000000""","=""13.3385644""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""1""",5,3,,"=""T5713LS""","=""""",
"=""""","=""93.025658""","=""""","=""6.90e+06""","=""5.37e-04""","=""8.22e-03""","=""-2.571""",C,"=""0.0000000""","=""13.3279572""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8s""","=""3S*""","=""1""",5,3,,"=""T5713LS""","=""""",
