z,n,symbol,radius,unc_r,abundance,unc_a,energy_shift,energy,unc_e,ripl_shift,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_md,electric_quadrupole,unc_eq,qbm,unc_qb,qbm_n,unc_qbmn,qa,unc_qa,qec,unc_qec,sn,unc_sn,sp,unc_sp,binding,unc_ba,atomic_mass,unc_am,massexcess,unc_me,me_systematics,discovery,ENSDFpublicationcut-off,ENSDFauthors,Extraction_date,_source,_source_url,_retrieved_at
115,172,Mc,,,,,,0,,,,37,,+44-13,ms,0.037,0.0285,A,100,,SF,25,,,,,,,,,,,,,,10759.9999,70.7107,3819.0,759.5,,,1147,705,7139,2,287190820,475,177748,443,Y,2004,14-Sep-2021,C. Morse,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
115,173,Mc,,,,,,0,,,,0.17,,2,s,0.17,0.02,A,100,,,,,,,,,,,,,,,,,10649.9999,50.0000,4749.0,932.4,6154,695,1552,817,7135,2,288192879,575,179666,536,Y,2004,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
115,174,Mc,,,,,,0,,,,296,,+97-59,ms,0.296,0.078,A,100,,SF,5,,,,,,,,,,-3774,925,,,10489.9999,50.0000,3218.0,929.1,7054,943,1523,1088,7135,3,289193971,834,180683,776,Y,2010,14-Sep-2021,C. Morse,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
115,175,Mc,,,,,,0,,,,0.65,,+49-20,s,0.65,0.345,A,100,,SF,,,,,,,,,,,-2236,809,-9737,776,10409.9999,40.0000,4061.0,916.7,5963,976,1963,782,7131,2,290196235,635,182792,592,Y,2010,31-Jan-2019,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
