obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""64.750""","=""""","=""140""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3513""",
"=""69.270""","=""""","=""350""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3513""",
"=""""","=""86.5227""","=""""","=""3.74e+06""","=""6.30e-04""","=""7.17e-03""","=""-2.599""",D,"=""0.0000000""","=""14.32967""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).9s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""86.5835""","=""""","=""3.74e+06""","=""4.20e-04""","=""4.79e-03""","=""-2.774""",D,"=""0.0000000""","=""14.31962""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).9s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""86.6180""","=""""","=""3.73e+06""","=""2.10e-04""","=""2.39e-03""","=""-3.076""",E,"=""0.0000000""","=""14.31391""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).9s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""86.9404""","=""""","=""5.56e+06""","=""9.45e-04""","=""1.08e-02""","=""-2.422""",D+,"=""0.0000000""","=""14.26082""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).8s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""87.0026""","=""""","=""5.55e+06""","=""6.30e-04""","=""7.22e-03""","=""-2.599""",D,"=""0.0000000""","=""14.25063""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).8s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""87.0367""","=""""","=""5.54e+06""","=""3.15e-04""","=""3.61e-03""","=""-2.900""",D,"=""0.0000000""","=""14.24504""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).8s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""87.5277""","=""""","=""3.40e+07""","=""1.95e-03""","=""2.25e-02""","=""-2.107""",D+,"=""0.0000000""","=""14.16513""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6d""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""87.5657""","=""""","=""3.39e+07""","=""3.90e-03""","=""4.49e-02""","=""-1.807""",D+,"=""0.0000000""","=""14.15900""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6d""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""87.5721""","=""""","=""3.39e+07""","=""5.85e-03""","=""6.74e-02""","=""-1.631""",D+,"=""0.0000000""","=""14.15795""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6d""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""87.606697""","=""""","=""8.81e+06""","=""1.52e-03""","=""1.75e-02""","=""-2.216""",D+,"=""0.0000000""","=""14.1523654""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).7s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""87.664582""","=""""","=""8.79e+06""","=""1.01e-03""","=""1.17e-02""","=""-2.392""",D+,"=""0.0000000""","=""14.1430205""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).7s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""87.698794""","=""""","=""8.78e+06""","=""5.06e-04""","=""5.85e-03""","=""-2.694""",D,"=""0.0000000""","=""14.1375033""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).7s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""88.567""","=""""","=""90""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3513""",
"=""""","=""88.59729""","=""""","=""5.58e+07""","=""3.28e-03""","=""3.83e-02""","=""-1.882""",D+,"=""0.0000000""","=""13.994130""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""88.62261""","=""""","=""5.58e+07""","=""6.57e-03""","=""7.67e-02""","=""-1.580""",D+,"=""0.0000000""","=""13.990131""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""88.633263""","=""""","=""5.58e+07""","=""9.86e-03""","=""1.15e-01""","=""-1.404""",D+,"=""0.0000000""","=""13.9884501""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""88.745800""","=""""","=""1.51e+07""","=""2.67e-03""","=""3.13e-02""","=""-1.971""",D+,"=""0.0000000""","=""13.9707117""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""""","=""88.802366""","=""""","=""1.51e+07""","=""1.79e-03""","=""2.09e-02""","=""-2.146""",D+,"=""0.0000000""","=""13.9618125""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""88.837190""","=""""","=""1.51e+07""","=""8.93e-04""","=""1.05e-02""","=""-2.447""",D+,"=""0.0000000""","=""13.9563396""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""90.620741""","=""""","=""9.99e+07""","=""6.15e-03""","=""7.34e-02""","=""-1.609""",D+,"=""0.0000000""","=""13.6816580""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""""",
"=""""","=""90.643160""","=""""","=""9.99e+07""","=""1.23e-02""","=""1.47e-01""","=""-1.308""",D+,"=""0.0000000""","=""13.6782741""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""""",
"=""""","=""90.661853""","=""""","=""9.98e+07""","=""1.84e-02""","=""2.20e-01""","=""-1.132""",D+,"=""0.0000000""","=""13.6754539""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""""",
"=""90.9697""","=""90.969742""","=""90""","=""2.93e+07""","=""5.45e-03""","=""6.53e-02""","=""-1.661""",D+,"=""0.0000000""","=""13.6291690""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",4,6,,"=""T5723LS""","=""L3513""",
"=""91.0278""","=""91.027824""","=""80""","=""2.92e+07""","=""3.63e-03""","=""4.35e-02""","=""-1.838""",D+,"=""0.0000000""","=""13.6204726""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",4,4,,"=""T5723LS""","=""L3513""",
"=""91.0645""","=""91.064536""","=""40""","=""2.92e+07""","=""1.82e-03""","=""2.18e-02""","=""-2.139""",D+,"=""0.0000000""","=""13.6149817""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",4,2,,"=""T5723LS""","=""L3513""",
"=""""","=""95.107924""","=""""","=""8.29e+05""","=""1.69e-04""","=""2.11e-03""","=""-3.171""",B,"=""0.0000000""","=""13.0361586""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""95.129485""","=""""","=""1.71e+05""","=""2.32e-05""","=""2.91e-04""","=""-4.033""",B,"=""0.0000000""","=""13.0332041""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""95.23034""","=""""","=""1.12e+07""","=""2.29e-03""","=""2.87e-02""","=""-2.039""",B,"=""0.0000000""","=""13.019401""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""95.24148""","=""""","=""1.45e+07""","=""1.97e-03""","=""2.47e-02""","=""-2.103""",B,"=""0.0000000""","=""13.017878""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""95.25227""","=""""","=""7.62e+06""","=""5.18e-04""","=""6.50e-03""","=""-2.684""",B,"=""0.0000000""","=""13.016403""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""95.3415""","=""95.34152""","=""90""","=""1.90e+08""","=""1.29e-02""","=""1.63e-01""","=""-1.286""",B,"=""0.0000000""","=""13.004219""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",4,2,,"=""T7370""","=""L3513""",
"=""95.3655""","=""95.36549""","=""100""","=""1.81e+08""","=""2.47e-02""","=""3.10e-01""","=""-1.006""",B,"=""0.0000000""","=""13.000950""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""T7370""","=""L3513""",
"=""95.3970""","=""95.396990""","=""130""","=""1.62e+08""","=""3.31e-02""","=""4.15e-01""","=""-0.879""",B,"=""0.0000000""","=""12.9966572""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",4,6,,"=""T7370""","=""L3513""",
"=""""","=""95.410416""","=""""","=""1.95e+07""","=""4.00e-03""","=""5.03e-02""","=""-1.796""",B+,"=""0.0000000""","=""12.9948285""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""95.526440""","=""""","=""3.37e+05""","=""6.92e-05""","=""8.70e-04""","=""-3.558""",B+,"=""0.0000000""","=""12.9790453""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""""","=""95.543717""","=""""","=""1.40e+04""","=""1.91e-06""","=""2.41e-05""","=""-5.116""",B+,"=""0.0000000""","=""12.9766983""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""95.552938""","=""""","=""2.63e+05""","=""1.80e-05""","=""2.27e-04""","=""-4.142""",B,"=""0.0000000""","=""12.9754460""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""""","=""95.588157""","=""""","=""4.29e+05""","=""5.88e-05""","=""7.40e-04""","=""-3.629""",B,"=""0.0000000""","=""12.9706652""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""95.949373""","=""""","=""3.75e+05""","=""5.18e-05""","=""6.55e-04""","=""-3.684""",B+,"=""0.0000000""","=""12.9218353""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""96.020138""","=""""","=""1.69e+05""","=""1.16e-05""","=""1.47e-04""","=""-4.332""",B+,"=""0.0000000""","=""12.9123120""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""96.3990""","=""96.39903""","=""130""","=""5.94e+07""","=""1.24e-02""","=""1.58e-01""","=""-1.304""",A,"=""0.0000000""","=""12.861560""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",4,6,,"=""T7370""","=""L3513""",
"=""96.4626""","=""96.46256""","=""115""","=""5.66e+07""","=""7.90e-03""","=""1.00e-01""","=""-1.501""",A,"=""0.0000000""","=""12.853090""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",4,4,,"=""T7370""","=""L3513""",
"=""96.5041""","=""96.50413""","=""70""","=""5.52e+07""","=""3.86e-03""","=""4.90e-02""","=""-1.812""",A,"=""0.0000000""","=""12.847554""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""",4,2,,"=""T7370""","=""L3513""",
"=""""","=""98.0623""","=""""","=""3.33e+08""","=""4.80e-02""","=""9.30e-01""","=""-0.541""",C+,"=""2.3835298""","=""15.02695""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s.2p4""","=""2D""","=""5/2""",6,6,,"=""T5714""","=""""",
"=""""","=""98.0706""","=""""","=""2.29e+07""","=""4.95e-03""","=""6.40e-02""","=""-1.703""",C+,"=""2.3846100""","=""15.02695""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s.2p4""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""""","=""98.9265""","=""""","=""9.95e+07""","=""9.73e-03""","=""1.90e-01""","=""-1.234""",C,"=""2.3835298""","=""14.91649""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",6,4,,"=""T5714""","=""""",
"=""""","=""98.9335""","=""""","=""1.12e+08""","=""8.22e-03""","=""1.07e-01""","=""-1.483""",C,"=""2.3846100""","=""14.91669""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T5714""","=""""",
"=""""","=""98.9350""","=""""","=""1.09e+07""","=""1.60e-03""","=""2.08e-02""","=""-2.194""",C,"=""2.3846100""","=""14.91649""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""99.0773""","=""""","=""2.49e+07""","=""2.44e-03""","=""4.78e-02""","=""-1.834""",C+,"=""2.3835298""","=""14.89742""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",6,4,,"=""T5714""","=""""",
"=""""","=""99.0829""","=""""","=""2.35e+08""","=""3.46e-02""","=""6.77e-01""","=""-0.683""",C+,"=""2.3835298""","=""14.89671""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",6,6,,"=""T5714""","=""""",
"=""""","=""99.0858""","=""""","=""2.26e+08""","=""3.33e-02""","=""4.34e-01""","=""-0.876""",C+,"=""2.3846100""","=""14.89742""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""99.0914""","=""""","=""1.65e+07""","=""3.64e-03""","=""4.75e-02""","=""-1.836""",C+,"=""2.3846100""","=""14.89671""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""""","=""100.0145""","=""""","=""3.92e+06""","=""3.92e-04""","=""7.74e-03""","=""-2.629""",C,"=""2.3835298""","=""14.78016""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",6,4,,"=""T5714""","=""""",
"=""""","=""100.0145""","=""""","=""3.72e+07""","=""5.58e-03""","=""1.10e-01""","=""-1.475""",C+,"=""2.3835298""","=""14.78016""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,6,,"=""T5714""","=""""",
"=""""","=""100.0232""","=""""","=""2.72e+06""","=""6.12e-04""","=""8.06e-03""","=""-2.611""",C,"=""2.3846100""","=""14.78016""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""""","=""100.0232""","=""""","=""3.62e+07""","=""5.43e-03""","=""7.15e-02""","=""-1.663""",C+,"=""2.3846100""","=""14.78016""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""100.337221""","=""""","=""1.86e+02""","=""2.81e-08""","=""3.71e-07""","=""-6.950""",B,"=""0.0000000""","=""12.3567502""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""100.337710""","=""""","=""8.40e+02""","=""1.90e-07""","=""2.51e-06""","=""-6.119""",B,"=""0.0000000""","=""12.3566901""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""106.7614""","=""106.761443""","=""90""","=""3.53e+07""","=""8.04e-03""","=""1.70e-01""","=""-1.316""",C,"=""2.3835298""","=""13.9967297""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""7/2""",6,8,,"=""u18,LS""","=""L3513""",
"=""""","=""106.851244""","=""""","=""2.34e+06""","=""4.01e-04""","=""8.45e-03""","=""-2.619""",D+,"=""2.3835298""","=""13.9869696""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",6,6,,"=""u18,LS""","=""""",
"=""106.8612""","=""106.861193""","=""60""","=""3.28e+07""","=""8.42e-03""","=""1.19e-01""","=""-1.472""",C,"=""2.3846100""","=""13.9869696""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",4,6,,"=""u18,LS""","=""L3513""",
"=""""","=""108.2706""","=""""","=""1.26e+08""","=""3.32e-02""","=""4.74e-01""","=""-0.877""",C+,"=""3.5756182""","=""15.02695""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s.2p4""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""""","=""109.0191""","=""""","=""6.55e+07""","=""1.17e-02""","=""8.38e-02""","=""-1.632""",C,"=""3.5755704""","=""14.94828""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""u18,LS""","=""""",
"=""""","=""109.0195""","=""""","=""1.31e+08""","=""1.17e-02""","=""1.68e-01""","=""-1.331""",C,"=""3.5756182""","=""14.94828""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",4,2,,"=""u18,LS""","=""""",
"=""""","=""109.3227""","=""""","=""7.88e+07""","=""1.41e-02""","=""1.02e-01""","=""-1.549""",C,"=""3.5755704""","=""14.91669""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",2,2,,"=""T5714""","=""""",
"=""""","=""109.3232""","=""""","=""3.85e+07""","=""3.45e-03""","=""4.97e-02""","=""-1.860""",C,"=""3.5756182""","=""14.91669""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""T5714""","=""""",
"=""""","=""109.3246""","=""""","=""1.99e+07""","=""7.13e-03""","=""5.13e-02""","=""-1.846""",C,"=""3.5755704""","=""14.91649""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""109.3251""","=""""","=""9.96e+07""","=""1.78e-02""","=""2.57e-01""","=""-1.146""",C,"=""3.5756182""","=""14.91649""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""109.5088""","=""""","=""1.15e+06""","=""4.14e-04""","=""2.98e-03""","=""-3.082""",C,"=""3.5755704""","=""14.89742""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""109.5161""","=""""","=""1.40e+06""","=""3.78e-04""","=""5.45e-03""","=""-2.821""",C,"=""3.5756182""","=""14.89671""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""109.7237""","=""109.723718""","=""175""","=""6.35e+07""","=""1.53e-02""","=""3.31e-01""","=""-1.038""",C,"=""2.3835298""","=""13.6832014""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",6,8,,"=""u18,LS""","=""L3513""",
"=""109.8095""","=""""","=""115""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3513""",
"=""""","=""109.815482""","=""""","=""4.23e+06""","=""7.65e-04""","=""1.66e-02""","=""-2.338""",C,"=""2.3835298""","=""13.6737591""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",6,6,,"=""u18,LS""","=""""",
"=""109.8260""","=""109.825991""","=""115""","=""5.91e+07""","=""1.60e-02""","=""2.32e-01""","=""-1.193""",C,"=""2.3846100""","=""13.6737591""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",4,6,,"=""u18,LS""","=""L3513""",
"=""110.0360""","=""110.035974""","=""105""","=""3.60e+07""","=""4.36e-03""","=""9.47e-02""","=""-1.583""",D+,"=""2.3835298""","=""13.6511356""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",6,4,,"=""u18,LS""","=""L3513""",
"=""110.0465""","=""110.046525""","=""40""","=""4.00e+06""","=""7.26e-04""","=""1.05e-02""","=""-2.537""",D+,"=""2.3846100""","=""13.6511356""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",4,4,,"=""u18,LS""","=""L3513""",
"=""110.1291""","=""110.129074""","=""90""","=""3.99e+07""","=""3.63e-03""","=""5.26e-02""","=""-1.838""",D+,"=""2.3846100""","=""13.6426905""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",4,2,,"=""u18,LS""","=""L3513""",
"=""""","=""110.6549""","=""""","=""3.04e+06""","=""1.12e-03""","=""8.13e-03""","=""-2.651""",C,"=""3.5755704""","=""14.78016""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",2,4,,"=""T5714""","=""""",
"=""""","=""110.6553""","=""""","=""7.39e+05""","=""1.36e-04""","=""1.98e-03""","=""-3.265""",C,"=""3.5756182""","=""14.78016""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,4,,"=""T5714""","=""""",
"=""""","=""110.6553""","=""""","=""3.52e+06""","=""9.69e-04""","=""1.41e-02""","=""-2.412""",C+,"=""3.5756182""","=""14.78016""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",4,6,,"=""T5714""","=""""",
"=""113.4165""","=""113.416529""","=""360""","=""1.51e+08""","=""1.46e-02""","=""2.18e-01""","=""-1.234""",B,"=""0.0000000""","=""10.9317574""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""1/2""",4,2,,"=""T7370""","=""L3513""",
"=""113.4415""","=""113.441489""","=""385""","=""1.49e+08""","=""2.87e-02""","=""4.28e-01""","=""-0.941""",B,"=""0.0000000""","=""10.9293522""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""3/2""",4,4,,"=""T7370""","=""L3513""",
"=""113.4980""","=""113.498025""","=""410""","=""1.44e+08""","=""4.16e-02""","=""6.22e-01""","=""-0.779""",B,"=""0.0000000""","=""10.9239080""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""5/2""",4,6,,"=""T7370""","=""L3513""",
"=""114.365""","=""""","=""105""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3513""",
"=""""","=""115.981685""","=""""","=""4.94e+04""","=""9.96e-06""","=""1.52e-04""","=""-4.400""",A,"=""0.0000000""","=""10.6899808""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""",4,4,,"=""T7370""","=""""",
"=""""","=""116.093657""","=""""","=""2.72e+04""","=""2.75e-06""","=""4.21e-05""","=""-4.958""",A,"=""0.0000000""","=""10.6796703""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""",4,2,,"=""T7370""","=""""",
"=""116.3884""","=""116.388358""","=""130""","=""3.25e+07""","=""6.60e-03""","=""1.52e-01""","=""-1.402""",B,"=""2.3835298""","=""13.0361586""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",6,6,,"=""T7370""","=""L3513""",
"=""""","=""116.400162""","=""""","=""2.53e+05""","=""7.70e-05""","=""1.18e-03""","=""-3.512""",B,"=""2.3846100""","=""13.0361586""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""T7370""","=""""",
"=""116.4206""","=""116.420648""","=""60""","=""2.98e+06""","=""4.04e-04""","=""9.29e-03""","=""-2.615""",B,"=""2.3835298""","=""13.0332041""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",6,4,,"=""T7370""","=""L3513""",
"=""116.4325""","=""116.432459""","=""105""","=""2.82e+07""","=""5.73e-03""","=""8.78e-02""","=""-1.640""",B,"=""2.3846100""","=""13.0332041""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""T7370""","=""L3513""",
"=""""","=""116.559441""","=""""","=""1.69e+06""","=""4.60e-04""","=""1.06e-02""","=""-2.560""",B,"=""2.3835298""","=""13.0205230""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""",6,8,,"=""T7370""","=""""",
