z,n,symbol,radius,unc_r,abundance,unc_a,energy_shift,energy,unc_e,ripl_shift,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_md,electric_quadrupole,unc_eq,qbm,unc_qb,qbm_n,unc_qbmn,qa,unc_qa,qec,unc_qec,sn,unc_sn,sp,unc_sp,binding,unc_ba,atomic_mass,unc_am,massexcess,unc_me,me_systematics,discovery,ENSDFpublicationcut-off,ENSDFauthors,Extraction_date,_source,_source_url,_retrieved_at
26,19,Fe,,,,,,0,,,(3/2+),1.89,,+49-21,ms,0.00189,0.00035,2P,57,10,EC+B+,43,10,B+P,43,10,,,,,,,,,,-8427,490,19388.0,412.4,,,341,412,7299,6,45015467,304,14408,283,Y,1996,30-Oct-2007,T. W. BURROWS,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,20,Fe,,,,,,0,,,0+,13.0,,20,ms,0.013,0.002,EC+B+,100,,ECP,78.7,3.8,,,,,,,,,,,,,-8275,424,13627.748,312.257,21269,412,1099,424,7603,7,46001299,322,1210,300,Y,1992,15-FEB-2010,BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,21,Fe,,,,,,0,,,(7/2-),21.8,,7,ms,0.0218,0.0007,EC+B+,100,,ECP,0,,EC2P,,,,,,,,-17750,781,,,-7584,539,15436.376,501.002,16411,583,2001,508,7790,11,46992346,537,-7130,500,Y,1992,20-Feb-2007,T. W. BURROWS,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,22,Fe,,,,,,0,,,0+,45.5,,8,ms,0.0455,0.0008,EC+B+,100,,ECP,15.3,0.8,,,,,,,,,-19738,509,-36700,607,-7011.5928,105.4935,11288.069,92.461,18950,509,2731.1704,97.5048,8022.7254,1.9212,47980667,99.000,-18008.575,92.218,N,1987,30-Nov-2021,JUN CHEN,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,23,Fe,,,,,,0,,,(7/2-),64.7,,3,ms,0.0647,0.0003,EC+B+,100,,B+P,56.7,0.4,,,,3/2,,,,,-14971,501,-34552,501,-7660.8442,42.8892,12869.195,24.32,14813.4724,95.3451,2743.0569,25.1282,8161.3121,0.4943,48973429,26.000,-24750.730,24.219,N,1970,14-Jul-2008,T. W. Burrows{+a},2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,24,Fe,,,,,,0,,,0+,152.0,,6,ms,0.152,0.0006,EC+B+,100,,ECP,0,,,,,,,,,,-16887.0566,126.0308,-32768,500,-7429.8051,14.1934,8150.426,8.384,17797.0480,25.6288,4145.5053,8.6709,8354.0268,0.1677,49962988,9.000,-34476.460,8.383,N,1977,15-Apr-2019,Jun Chen and Balraj Singh,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,25,Fe,,,,,,0,,,5/2-,305,,2,ms,0.305,0.002,EC+B+,100,,,,,,,,,,,,,-12847.0389,48.4579,-30671.1002,125.7595,-8051.0084,5.3814,8054.04,1.43,13784.0436,8.4992,4851.2699,1.4029,8460.4977,0.0274,50956855.137,1.501,-40189.185,1.398,N,1972,1-Mar-2016,Wang Jimin and Huang Xiaolong,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,26,Fe,,,,,,0,,,0+,8.275,,8,h,29790,28.8,EC+B+,100,,,,,,,,,,,,,-13988.1167,5.2831,-29061.2670,48.4380,-7935.6981,7.3125,2379.292,0.221,16214.2281,1.4097,7377.8411,0.3355,8609.6079,0.0035,51948113.364,0.192,-48332.095,0.179,N,1948,10-Jul-2015,YANG DONG and  HUO JUNDE,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,27,Fe,,,,,,0,,,7/2-,8.51,,2,m,510.6,1.2,EC+B+,100,,,,,,,,,-0.65,0.01,,,-8288.1073,0.4431,-24674.8227,5.5386,-8040.0472,2.7619,3742.867,1.704,10686.7060,1.6763,7525.0678,1.6717,8648.7985,0.0315,52945305.629,1.792,-50947.483,1.669,N,1938,31-Mar-2007,HUO JUNDE,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,28,Fe,3.6933,0.0019,5.845,0.105,,0,,,0+,STABLE,,,,,,,,,,,,,,,,,,,,-8244.5478,0.0893,-21666.5575,1.6927,-8418.1672,0.3452,-696.368,1.064,13378.4501,1.6337,8853.2367,0.4595,8736.3846,0.0064,53939608.189,0.368,-56254.615,0.343,N,1923,20-Jun-2014,YANG DONG and  HUO JUNDE,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,29,Fe,,,,,,0,,,3/2-,2.744,,9,Y,86592204.87428045,284012.333771328,EC,100,,,,,,,,,2,2,,,-3451.4254,0.3241,-17542.6721,0.2098,-8455.623,0.3403,231.12,0.40,9298.1243,0.1898,9212.1461,1.0477,8746.5981,0.0056,54938291.158,0.330,-57481.422,0.308,N,1939,30-Apr-2007,HUO JUNDE,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,30,Fe,3.7377,0.0016,91.754,0.106,,0,,,0+,STABLE,,,,,,,,,,,,,,,,1.02,0.11,-0.23,0.03,-4566.6455,0.4104,-14648.4850,0.3395,-7612.5711,0.2754,-3695.497,0.397,11197.0596,0.2291,10183.5922,0.1570,8790.3563,0.0048,55934935.537,0.287,-60607.163,0.268,N,1923,29-Oct-2009,HUO JUNDE and  HUO SU and  YANG DONG,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,31,Fe,3.7532,0.0017,2.119,0.029,,0,,,1/2-,STABLE,,,,,,,,,,,,,,,5/2,0.09064,0.00007,0.16,0.008,-836.3589,0.4493,-12212.8170,0.4106,-7319.315,0.2752,-2695.738,1.529,7646.1716,0.0169,10559.3218,0.2072,8770.2829,0.0047,56935391.95,0.287,-60182.017,0.268,N,1935,24-Sep-1998,M. R. BHAT,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,32,Fe,3.7745,0.0014,0.282,0.012,,0,,,0+,STABLE,,,,,,,,,,,,,,,,0.94,0.05,-0.27,0.05,-2307.9785,1.1389,-10880.9312,0.5035,-7644.8077,0.3219,-6327.703,2.719,10044.5723,0.1808,11957.9628,1.5313,8792.2534,0.0055,57933273.575,0.339,-62155.271,0.316,N,1935,12-Jan-2010,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,33,Fe,,,,,,0,,,3/2-,44.490,,9,d,3843936,777.6,B-,100,,,,,,,,,-0.3358,0.0004,,,1564.8804,0.3690,-8888.9832,1.1435,-7979.5497,0.3841,-5139.629,2.352,6581.0046,0.1066,12126.3603,2.7215,8754.7746,0.0056,58934873.492,0.354,-60664.957,0.330,N,1938,1-Apr-2018,M. Shamsuzzoha Basunia,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,34,Fe,,,,,,0,,,0+,2.62E+6,,4,Y,82679146053431.05,1262277038983.68,B-,100,,,,,,,,,,,,,237.2633,3.4106,-7254.6543,3.4099,-8552.9625,3.4347,-8445.228,4.126,8819.5347,3.3931,13176.8168,4.1261,8755.8539,0.0568,59934070.249,3.656,-61413.174,3.406,N,1957,31-Dec-2012,E. BROWNE and  J. K. TULI,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,35,Fe,,,,,,0,,,(3/2-),5.98,,6,m,358.8,3.6,B-,100,,,,,,,,,-1.031,0.009,0.44,0.06,3977.6759,2.7399,-5341.3833,2.6392,-8820.4339,3.2052,-7178.373,3.497,5578.6466,4.2900,13241.5278,3.4965,8703.7686,0.0428,60936746.241,2.800,-58920.503,2.608,N,1957,25-Jan-2015,KAZIMIERZ ZUBER and  BALRAJ SINGH,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,36,Fe,,,,,,0,,,0+,68,,2,s,68,2,B-,100,,,,,,,,,,,,,2546.3427,18.7834,-4051.1960,2.9178,-9311.1648,4.0859,-10354.092,7.114,8028.8719,3.8225,14424.8980,3.6376,8692.8831,0.0451,61936791.809,3.000,-58878.057,2.794,N,1975,15-Apr-2012,ALAN L. NICHOLS and  BALRAJ SINGH and  JAGDISH K. TULI,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,37,Fe,,,,,,0,,,(5/2-),6.1,,6,s,6.1,0.6,B-,100,,,,,,,,,,,,,6215.9238,19.0668,-2282.5479,19.0662,-9944.6142,4.3544,-8748.568,5.691,4828.8906,5.1303,14400.6356,7.8303,8631.5499,0.0683,62940272.698,4.618,-55635.629,4.302,N,1980,28-Aug-2008,HUO JUNDE and  YANG DONG and  HUO MEIRONG and ,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
26,38,Fe,,,,,,0,,,0+,2.0,,4,s,2,0.4,B-,100,,,,,,,,,,,,,4822.8898,20.6249,-1189.3171,19.2407,-10485.9676,5.1402,-11980.512,6.14,7405.2409,6.6093,15371.4624,6.2494,8612.3888,0.0784,63940987.761,5.386,-54969.552,5.017,N,1980,12-Nov-2021,Balraj Singh and Jun Chen,2023-10-18,IAEA LiveChart,https://nds.iaea.org/relnsd/v1/data?fields=ground_states&nuclides=all,2026-07-10T13:15:02+00:00
